"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Ceremony","CeremonyYear"
"Best Actor","Winner","Lost in Translation","Event-68-2003","tt0335266","Lost in Translation","nm0000195","Bill Murray",NA,NA,"068","2003"
"Best Actor",NA,"Mystic River","Event-68-2003","tt0327056","Mystic River","nm0000576","Sean Penn",NA,NA,"068","2003"
"Best Actor",NA,"School of Rock","Event-68-2003","tt0332379","School of Rock","nm0085312","Jack Black",NA,NA,"068","2003"
"Best Actress","Winner","American Splendor, The Secret Lives of Dentists","Event-68-2003","tt0305206","American Splendor","nm0204706","Hope Davis",NA,NA,"068","2003"
"Best Actress","Winner","American Splendor, The Secret Lives of Dentists","Event-68-2003","tt0314630","The Secret Lives of Dentists","nm0204706","Hope Davis",NA,NA,"068","2003"
"Best Actress",NA,"21 Grams","Event-68-2003","tt0315733","21 Grams","nm0915208","Naomi Watts",NA,NA,"068","2003"
"Best Actress",NA,"Monster","Event-68-2003","tt0340855","Monster","nm0000234","Charlize Theron",NA,NA,"068","2003"
"Best Animated Film","Winner",NA,"Event-68-2003","tt0286244","The Triplets of Belleville",NA,NA,NA,NA,"068","2003"
"Best Animated Film",NA,NA,"Event-68-2003","tt0266543","Finding Nemo",NA,NA,NA,NA,"068","2003"
"Best Cinematographer","Winner","Harris Savides","Event-68-2003","tt0363589","Elephant","nm0767647","Harris Savides",NA,NA,"068","2003"
"Best Director","Winner","Lost in Translation","Event-68-2003","tt0335266","Lost in Translation","nm0001068","Sofia Coppola",NA,NA,"068","2003"
"Best Director",NA,"The Lord of the Rings: The Return of the King","Event-68-2003","tt0167260","The Lord of the Rings: The Return of the King","nm0001392","Peter Jackson",NA,NA,"068","2003"
"Best Film","Winner",NA,"Event-68-2003","tt0167260","The Lord of the Rings: The Return of the King",NA,NA,NA,NA,"068","2003"
"Best Film",NA,NA,"Event-68-2003","tt0327056","Mystic River",NA,NA,NA,NA,"068","2003"
"Best First Film","Winner","Shari Springer Berman, Robert Pulcini","Event-68-2003","tt0305206","American Splendor","nm0075849","Shari Springer Berman",NA,NA,"068","2003"
"Best First Film","Winner","Shari Springer Berman, Robert Pulcini","Event-68-2003","tt0305206","American Splendor","nm0700301","Robert Pulcini",NA,NA,"068","2003"
"Best Foreign Language Film","Winner",NA,"Event-68-2003","tt0317248","City of God",NA,NA,NA,NA,"068","2003"
"Best Foreign Language Film",NA,NA,"Event-68-2003","tt0311519","The Man Without a Past",NA,NA,NA,NA,"068","2003"
"Best Non-Fiction Film","Winner",NA,"Event-68-2003","tt0342172","Capturing the Friedmans",NA,NA,NA,NA,"068","2003"
"Best Non-Fiction Film",NA,NA,"Event-68-2003","tt0317910","The Fog of War",NA,NA,NA,NA,"068","2003"
"Best Screenplay","Winner","Craig Lucas","Event-68-2003","tt0314630","The Secret Lives of Dentists","nm0524108","Craig Lucas",NA,NA,"068","2003"
"Best Screenplay",NA,"Steven Knight","Event-68-2003","tt0301199","Dirty Pretty Things","nm1140275","Steven Knight",NA,NA,"068","2003"
"Best Screenplay",NA,"Sofia Coppola","Event-68-2003","tt0335266","Lost in Translation","nm0001068","Sofia Coppola",NA,NA,"068","2003"
"Best Supporting Actor","Winner","A Mighty Wind","Event-68-2003","tt0310281","A Mighty Wind","nm0506405","Eugene Levy",NA,NA,"068","2003"
"Best Supporting Actress","Winner","House of Sand and Fog","Event-68-2003","tt0315983","House of Sand and Fog","nm0013037","Shohreh Aghdashloo",NA,NA,"068","2003"
"Best Actor","Winner","Sideways","Event-69-2004","tt0375063","Sideways","nm0316079","Paul Giamatti",NA,NA,"069","2004"
"Best Actor",NA,"Ray","Event-69-2004","tt0350258","Ray","nm0004937","Jamie Foxx",NA,NA,"069","2004"
"Best Actor",NA,"Hotel Rwanda","Event-69-2004","tt0395169","Hotel Rwanda","nm0000332","Don Cheadle",NA,NA,"069","2004"
"Best Actress","Winner","Vera Drake","Event-69-2004","tt0383694","Vera Drake","nm0001767","Imelda Staunton",NA,NA,"069","2004"
"Best Actress",NA,"Eternal Sunshine of the Spotless Mind","Event-69-2004","tt0338013","Eternal Sunshine of the Spotless Mind","nm0000701","Kate Winslet",NA,NA,"069","2004"
"Best Actress",NA,"Being Julia","Event-69-2004","tt0340012","Being Julia","nm0000906","Annette Bening",NA,NA,"069","2004"
"Best Animated Film","Winner",NA,"Event-69-2004","tt0317705","The Incredibles",NA,NA,NA,NA,"069","2004"
"Best Cinematographer","Winner","Christopher Doyle","Event-69-2004","tt0299977","Hero","nm0236313","Christopher Doyle",NA,NA,"069","2004"
"Best Director","Winner","Million Dollar Baby","Event-69-2004","tt0405159","Million Dollar Baby","nm0000142","Clint Eastwood",NA,NA,"069","2004"
"Best Director",NA,"House of Flying Daggers","Event-69-2004","tt0385004","House of Flying Daggers","nm0955443","Yimou Zhang",NA,NA,"069","2004"
"Best Film","Winner",NA,"Event-69-2004","tt0375063","Sideways",NA,NA,NA,NA,"069","2004"
"Best Film",NA,NA,"Event-69-2004","tt0338013","Eternal Sunshine of the Spotless Mind",NA,NA,NA,NA,"069","2004"
"Best Film",NA,NA,"Event-69-2004","tt0405159","Million Dollar Baby",NA,NA,NA,NA,"069","2004"
"Best First Film","Winner","Joshua Marston","Event-69-2004","tt0390221","Maria Full of Grace","nm0551358","Joshua Marston",NA,NA,"069","2004"
"Best Foreign Language Film","Winner",NA,"Event-69-2004","tt0275491","Bad Education",NA,NA,NA,NA,"069","2004"
"Best Non-Fiction Film","Winner","Michael Moore, Francisco La Torre","Event-69-2004","tt0361596","Fahrenheit 9/11","nm0601619","Michael Moore",NA,NA,"069","2004"
"Best Non-Fiction Film","Winner","Michael Moore, Francisco La Torre","Event-69-2004","tt0361596","Fahrenheit 9/11","nm0479083","Francisco La Torre",NA,NA,"069","2004"
"Best Non-Fiction Film",NA,NA,"Event-69-2004","tt0390538","Tarnation",NA,NA,NA,NA,"069","2004"
"Best Screenplay","Winner","Alexander Payne, Jim Taylor","Event-69-2004","tt0375063","Sideways","nm0668247","Alexander Payne",NA,NA,"069","2004"
"Best Screenplay","Winner","Alexander Payne, Jim Taylor","Event-69-2004","tt0375063","Sideways","nm0852591","Jim Taylor",NA,NA,"069","2004"
"Best Screenplay",NA,"Charlie Kaufman","Event-69-2004","tt0338013","Eternal Sunshine of the Spotless Mind","nm0442109","Charlie Kaufman",NA,NA,"069","2004"
"Best Supporting Actor","Winner","Closer","Event-69-2004","tt0376541","Closer","nm0654110","Clive Owen",NA,NA,"069","2004"
"Best Supporting Actor",NA,"Sideways","Event-69-2004","tt0375063","Sideways","nm0002006","Thomas Haden Church",NA,NA,"069","2004"
"Best Supporting Actress","Winner","Sideways","Event-69-2004","tt0375063","Sideways","nm0000515","Virginia Madsen",NA,NA,"069","2004"
"Best Actor","Winner","Sergeant York","Event-7-1941","tt0034167","Sergeant York","nm0000011","Gary Cooper",NA,NA,"007","1941"
"Best Actor",NA,"Citizen Kane","Event-7-1941","tt0033467","Citizen Kane","nm0000080","Orson Welles",NA,NA,"007","1941"
"Best Actor",NA,"Penny Serenade","Event-7-1941","tt0034012","Penny Serenade","nm0000026","Cary Grant",NA,NA,"007","1941"
"Best Actor",NA,"Here Comes Mr. Jordan","Event-7-1941","tt0033712","Here Comes Mr. Jordan","nm0599910","Robert Montgomery",NA,NA,"007","1941"
"Best Actress","Winner","Suspicion","Event-7-1941","tt0034248","Suspicion","nm0000021","Joan Fontaine",NA,NA,"007","1941"
"Best Actress",NA,"Hold Back the Dawn","Event-7-1941","tt0033722","Hold Back the Dawn","nm0000014","Olivia de Havilland",NA,NA,"007","1941"
"Best Actress",NA,"Two-Faced Woman","Event-7-1941","tt0034328","Two-Faced Woman","nm0001256","Greta Garbo",NA,NA,"007","1941"
"Best Director","Winner","How Green Was My Valley","Event-7-1941","tt0033729","How Green Was My Valley","nm0000406","John Ford",NA,NA,"007","1941"
"Best Director",NA,"Citizen Kane","Event-7-1941","tt0033467","Citizen Kane","nm0000080","Orson Welles",NA,NA,"007","1941"
"Best Film","Winner",NA,"Event-7-1941","tt0033467","Citizen Kane",NA,NA,NA,NA,"007","1941"
"Best Film",NA,NA,"Event-7-1941","tt0033729","How Green Was My Valley",NA,NA,NA,NA,"007","1941"
"Best Film",NA,NA,"Event-7-1941","tt0034167","Sergeant York",NA,NA,NA,NA,"007","1941"
"Best Foreign Language Film","Winner",NA,"Event-7-1941",NA,NA,NA,NA,NA,NA,"007","1941"
"Best Actor","Winner","Brokeback Mountain","Event-70-2005","tt0388795","Brokeback Mountain","nm0005132","Heath Ledger",NA,NA,"070","2005"
"Best Actor",NA,"Capote","Event-70-2005","tt0379725","Capote","nm0000450","Philip Seymour Hoffman",NA,NA,"070","2005"
"Best Actor",NA,"A History of Violence","Event-70-2005","tt0399146","A History of Violence","nm0001557","Viggo Mortensen",NA,NA,"070","2005"
"Best Actor",NA,"Hustle & Flow","Event-70-2005","tt0410097","Hustle & Flow","nm0005024","Terrence Howard",NA,NA,"070","2005"
"Best Actress","Winner","Walk the Line","Event-70-2005","tt0358273","Walk the Line","nm0000702","Reese Witherspoon",NA,NA,"070","2005"
"Best Actress",NA,"Kings & Queen","Event-70-2005","tt0344273","Kings & Queen","nm0222922","Emmanuelle Devos",NA,NA,"070","2005"
"Best Actress",NA,"The New World","Event-70-2005","tt0402399","The New World","nm0452963","Q'orianka Kilcher",NA,NA,"070","2005"
"Best Actress",NA,"2046, Memoirs of a Geisha","Event-70-2005","tt0212712","2046","nm0955471","Ziyi Zhang",NA,NA,"070","2005"
"Best Actress",NA,"2046, Memoirs of a Geisha","Event-70-2005","tt0397535","Memoirs of a Geisha","nm0955471","Ziyi Zhang",NA,NA,"070","2005"
"Best Actress",NA,"Mrs. Henderson Presents","Event-70-2005","tt0413015","Mrs. Henderson Presents","nm0001132","Judi Dench",NA,NA,"070","2005"
"Best Animated Film","Winner",NA,"Event-70-2005","tt0347149","Howl's Moving Castle",NA,NA,NA,NA,"070","2005"
"Best Animated Film",NA,NA,"Event-70-2005","tt0312004","Wallace & Gromit: The Curse of the Were-Rabbit",NA,NA,NA,NA,"070","2005"
"Best Animated Film",NA,NA,"Event-70-2005","tt0121164","Corpse Bride",NA,NA,NA,NA,"070","2005"
"Best Cinematographer","Winner","Christopher Doyle, Yiu-Fai Lai, Pun-Leung Kwan","Event-70-2005","tt0212712","2046","nm0236313","Christopher Doyle",NA,NA,"070","2005"
"Best Cinematographer","Winner","Christopher Doyle, Yiu-Fai Lai, Pun-Leung Kwan","Event-70-2005","tt0212712","2046","nm0481738","Yiu-Fai Lai",NA,NA,"070","2005"
"Best Cinematographer","Winner","Christopher Doyle, Yiu-Fai Lai, Pun-Leung Kwan","Event-70-2005","tt0212712","2046","nm0477095","Pun-Leung Kwan",NA,NA,"070","2005"
"Best Cinematographer",NA,"Robert Elswit","Event-70-2005","tt0433383","Good Night, and Good Luck.","nm0005696","Robert Elswit",NA,NA,"070","2005"
"Best Cinematographer",NA,"Emmanuel Lubezki","Event-70-2005","tt0402399","The New World","nm0523881","Emmanuel Lubezki",NA,NA,"070","2005"
"Best Director","Winner","Brokeback Mountain","Event-70-2005","tt0388795","Brokeback Mountain","nm0000487","Ang Lee",NA,NA,"070","2005"
"Best Director",NA,"A History of Violence","Event-70-2005","tt0399146","A History of Violence","nm0000343","David Cronenberg",NA,NA,"070","2005"
"Best Director",NA,"Munich","Event-70-2005","tt0408306","Munich","nm0000229","Steven Spielberg",NA,NA,"070","2005"
"Best Director",NA,"2046","Event-70-2005","tt0212712","2046","nm0939182","Kar-Wai Wong",NA,NA,"070","2005"
"Best Director",NA,"The New World","Event-70-2005","tt0402399","The New World","nm0000517","Terrence Malick",NA,NA,"070","2005"
"Best Film","Winner",NA,"Event-70-2005","tt0388795","Brokeback Mountain",NA,NA,NA,NA,"070","2005"
"Best Film",NA,NA,"Event-70-2005","tt0399146","A History of Violence",NA,NA,NA,NA,"070","2005"
"Best Film",NA,NA,"Event-70-2005","tt0433383","Good Night, and Good Luck.",NA,NA,NA,NA,"070","2005"
"Best Film",NA,NA,"Event-70-2005","tt0408306","Munich",NA,NA,NA,NA,"070","2005"
"Best Film",NA,NA,"Event-70-2005","tt0402399","The New World",NA,NA,NA,NA,"070","2005"
"Best First Film","Winner","Bennett Miller","Event-70-2005","tt0379725","Capote","nm0587955","Bennett Miller",NA,NA,"070","2005"
"Best First Film",NA,"Miranda July","Event-70-2005","tt0415978","Me and You and Everyone We Know","nm0432380","Miranda July",NA,NA,"070","2005"
"Best First Film",NA,"Phil Morrison","Event-70-2005","tt0418773","Junebug","nm0607275","Phil Morrison",NA,NA,"070","2005"
"Best Foreign Language Film","Winner",NA,"Event-70-2005","tt0212712","2046",NA,NA,NA,NA,"070","2005"
"Best Foreign Language Film",NA,NA,"Event-70-2005","tt0387898","Caché (Hidden)",NA,NA,NA,NA,"070","2005"
"Best Foreign Language Film",NA,NA,"Event-70-2005","tt0374583","Look at Me",NA,NA,NA,NA,"070","2005"
"Best Non-Fiction Film","Winner",NA,"Event-70-2005","tt0427312","Grizzly Man",NA,NA,NA,NA,"070","2005"
"Best Non-Fiction Film","Winner",NA,"Event-70-2005","tt0435776","The White Diamond",NA,NA,NA,NA,"070","2005"
"Best Non-Fiction Film",NA,NA,"Event-70-2005","tt0428803","March of the Penguins",NA,NA,NA,NA,"070","2005"
"Best Non-Fiction Film",NA,NA,"Event-70-2005","tt0436078","The Aristocrats",NA,NA,NA,NA,"070","2005"
"Best Screenplay","Winner","Noah Baumbach","Event-70-2005","tt0367089","The Squid and the Whale","nm0000876","Noah Baumbach",NA,NA,"070","2005"
"Best Screenplay",NA,"Larry McMurtry, Diana Ossana","Event-70-2005","tt0388795","Brokeback Mountain","nm0573505","Larry McMurtry",NA,NA,"070","2005"
"Best Screenplay",NA,"Larry McMurtry, Diana Ossana","Event-70-2005","tt0388795","Brokeback Mountain","nm0652223","Diana Ossana",NA,NA,"070","2005"
"Best Screenplay",NA,"Tony Kushner","Event-70-2005","tt0408306","Munich","nm1065785","Tony Kushner",NA,NA,"070","2005"
"Best Supporting Actor","Winner","A History of Violence","Event-70-2005","tt0399146","A History of Violence","nm0000458","William Hurt",NA,NA,"070","2005"
"Best Supporting Actor",NA,"Munich","Event-70-2005","tt0408306","Munich","nm0023832","Mathieu Amalric",NA,NA,"070","2005"
"Best Supporting Actor",NA,"Crash, Four Brothers, Get Rich or Die Tryin'","Event-70-2005","tt0375679","Crash","nm0005024","Terrence Howard",NA,NA,"070","2005"
"Best Supporting Actor",NA,"Crash, Four Brothers, Get Rich or Die Tryin'","Event-70-2005","tt0430105","Four Brothers","nm0005024","Terrence Howard",NA,NA,"070","2005"
"Best Supporting Actor",NA,"Crash, Four Brothers, Get Rich or Die Tryin'","Event-70-2005","tt0430308","Get Rich or Die Tryin'","nm0005024","Terrence Howard",NA,NA,"070","2005"
"Best Supporting Actress","Winner","A History of Violence","Event-70-2005","tt0399146","A History of Violence","nm0004742","Maria Bello",NA,NA,"070","2005"
"Best Supporting Actress",NA,"Capote, The Ballad of Jack and Rose, The 40-Year-Old Virgin","Event-70-2005","tt0379725","Capote","nm0001416","Catherine Keener",NA,NA,"070","2005"
"Best Supporting Actress",NA,"Capote, The Ballad of Jack and Rose, The 40-Year-Old Virgin","Event-70-2005","tt0357110","The Ballad of Jack and Rose","nm0001416","Catherine Keener",NA,NA,"070","2005"
"Best Supporting Actress",NA,"Capote, The Ballad of Jack and Rose, The 40-Year-Old Virgin","Event-70-2005","tt0405422","The 40-Year-Old Virgin","nm0001416","Catherine Keener",NA,NA,"070","2005"
"Best Supporting Actress",NA,"The Family Stone","Event-70-2005","tt0356680","The Family Stone","nm0000473","Diane Keaton",NA,NA,"070","2005"
"Best Actor","Winner","The Last King of Scotland","Event-71-2006","tt0455590","The Last King of Scotland","nm0001845","Forest Whitaker",NA,NA,"071","2006"
"Best Actor",NA,"Half Nelson","Event-71-2006","tt0468489","Half Nelson","nm0331516","Ryan Gosling",NA,NA,"071","2006"
"Best Actor",NA,"Borat","Event-71-2006","tt0443453","Borat","nm0056187","Sacha Baron Cohen",NA,NA,"071","2006"
"Best Actress","Winner","The Queen","Event-71-2006","tt0436697","The Queen","nm0000545","Helen Mirren",NA,NA,"071","2006"
"Best Actress",NA,"Notes on a Scandal","Event-71-2006","tt0465551","Notes on a Scandal","nm0001132","Judi Dench",NA,NA,"071","2006"
"Best Actress",NA,"The Devil Wears Prada","Event-71-2006","tt0458352","The Devil Wears Prada","nm0000658","Meryl Streep",NA,NA,"071","2006"
"Best Animated Film","Winner",NA,"Event-71-2006","tt0366548","Happy Feet",NA,NA,NA,NA,"071","2006"
"Best Animated Film",NA,NA,"Event-71-2006","tt0405296","A Scanner Darkly",NA,NA,NA,NA,"071","2006"
"Best Animated Film",NA,NA,"Event-71-2006","tt0317219","Cars",NA,NA,NA,NA,"071","2006"
"Best Cinematographer","Winner","Guillermo Navarro","Event-71-2006","tt0457430","Pan's Labyrinth","nm0622897","Guillermo Navarro",NA,NA,"071","2006"
"Best Cinematographer",NA,"Xiaoding Zhao","Event-71-2006","tt0473444","Curse of the Golden Flower","nm1618536","Xiaoding Zhao",NA,NA,"071","2006"
"Best Cinematographer",NA,"Emmanuel Lubezki","Event-71-2006","tt0206634","Children of Men","nm0523881","Emmanuel Lubezki",NA,NA,"071","2006"
"Best Director","Winner","The Departed","Event-71-2006","tt0407887","The Departed","nm0000217","Martin Scorsese",NA,NA,"071","2006"
"Best Director",NA,"The Queen","Event-71-2006","tt0436697","The Queen","nm0001241","Stephen Frears",NA,NA,"071","2006"
"Best Director",NA,"Letters from Iwo Jima","Event-71-2006","tt0498380","Letters from Iwo Jima","nm0000142","Clint Eastwood",NA,NA,"071","2006"
"Best Film","Winner",NA,"Event-71-2006","tt0475276","United 93",NA,NA,NA,NA,"071","2006"
"Best Film",NA,NA,"Event-71-2006","tt0436697","The Queen",NA,NA,NA,NA,"071","2006"
"Best Film",NA,NA,"Event-71-2006","tt0407887","The Departed",NA,NA,NA,NA,"071","2006"
"Best First Film","Winner","Ryan Fleck","Event-71-2006","tt0468489","Half Nelson","nm0281396","Ryan Fleck",NA,NA,"071","2006"
"Best First Film",NA,"Jonathan Dayton, Valerie Faris","Event-71-2006","tt0449059","Little Miss Sunshine","nm0206760","Jonathan Dayton",NA,NA,"071","2006"
"Best First Film",NA,"Jonathan Dayton, Valerie Faris","Event-71-2006","tt0449059","Little Miss Sunshine","nm0267512","Valerie Faris",NA,NA,"071","2006"
"Best First Film",NA,"Dito Montiel","Event-71-2006","tt0473488","A Guide to Recognizing Your Saints","nm1996918","Dito Montiel",NA,NA,"071","2006"
"Best Foreign Language Film","Winner",NA,"Event-71-2006","tt0064040","Army of Shadows",NA,NA,NA,NA,"071","2006"
"Best Foreign Language Film",NA,NA,"Event-71-2006","tt0441909","Volver",NA,NA,NA,NA,"071","2006"
"Best Foreign Language Film",NA,NA,"Event-71-2006","tt0456149","The Death of Mr. Lazarescu",NA,NA,NA,NA,"071","2006"
"Best Non-Fiction Film","Winner",NA,"Event-71-2006","tt0814075","Deliver Us from Evil",NA,NA,NA,NA,"071","2006"
"Best Non-Fiction Film",NA,NA,"Event-71-2006","tt0473434","49 Up",NA,NA,NA,NA,"071","2006"
"Best Non-Fiction Film",NA,NA,"Event-71-2006","tt0497116","An Inconvenient Truth",NA,NA,NA,NA,"071","2006"
"Best Non-Fiction Film",NA,NA,"Event-71-2006","tt0443453","Borat",NA,NA,NA,NA,"071","2006"
"Best Screenplay","Winner","Peter Morgan","Event-71-2006","tt0436697","The Queen","nm0604948","Peter Morgan",NA,NA,"071","2006"
"Best Screenplay",NA,"William Monahan","Event-71-2006","tt0407887","The Departed","nm1184258","William Monahan",NA,NA,"071","2006"
"Best Screenplay",NA,"Michael Arndt","Event-71-2006","tt0449059","Little Miss Sunshine","nm1578335","Michael Arndt",NA,NA,"071","2006"
"Best Supporting Actor","Winner","Little Children","Event-71-2006","tt0404203","Little Children","nm0355097","Jackie Earle Haley",NA,NA,"071","2006"
"Best Supporting Actor",NA,"Dreamgirls","Event-71-2006","tt0443489","Dreamgirls","nm0000552","Eddie Murphy",NA,NA,"071","2006"
"Best Supporting Actor",NA,"Little Miss Sunshine","Event-71-2006","tt0449059","Little Miss Sunshine","nm0136797","Steve Carell",NA,NA,"071","2006"
"Best Supporting Actress","Winner","Dreamgirls","Event-71-2006","tt0443489","Dreamgirls","nm1617685","Jennifer Hudson",NA,NA,"071","2006"
"Best Supporting Actress",NA,"Half Nelson","Event-71-2006","tt0468489","Half Nelson","nm1560274","Shareeka Epps",NA,NA,"071","2006"
"Best Supporting Actress",NA,"For Your Consideration","Event-71-2006","tt0470765","For Your Consideration","nm0001573","Catherine O'Hara",NA,NA,"071","2006"
"Best Actor","Winner","There Will Be Blood","Event-72-2007","tt0469494","There Will Be Blood","nm0000358","Daniel Day-Lewis",NA,NA,"072","2007"
"Best Actor",NA,"Eastern Promises","Event-72-2007","tt0765443","Eastern Promises","nm0001557","Viggo Mortensen",NA,NA,"072","2007"
"Best Actress","Winner","Away from Her","Event-72-2007","tt0491747","Away from Her","nm0001046","Julie Christie",NA,NA,"072","2007"
"Best Actress",NA,"Juno","Event-72-2007","tt0467406","Juno","nm0680983","Elliot Page",NA,NA,"072","2007"
"Best Animated Film","Winner",NA,"Event-72-2007","tt0808417","Persepolis",NA,NA,NA,NA,"072","2007"
"Best Cinematographer","Winner","Robert Elswit","Event-72-2007","tt0469494","There Will Be Blood","nm0005696","Robert Elswit",NA,NA,"072","2007"
"Best Director","Winner","No Country for Old Men","Event-72-2007","tt0477348","No Country for Old Men","nm0001054","Joel Coen",NA,NA,"072","2007"
"Best Director",NA,"There Will Be Blood","Event-72-2007","tt0469494","There Will Be Blood","nm0000759","Paul Thomas Anderson",NA,NA,"072","2007"
"Best Director",NA,"I'm Not There","Event-72-2007","tt0368794","I'm Not There","nm0001331","Todd Haynes",NA,NA,"072","2007"
"Best Film","Winner",NA,"Event-72-2007","tt0477348","No Country for Old Men",NA,NA,NA,NA,"072","2007"
"Best Film",NA,NA,"Event-72-2007","tt0469494","There Will Be Blood",NA,NA,NA,NA,"072","2007"
"Best Film",NA,NA,"Event-72-2007","tt0368794","I'm Not There",NA,NA,NA,NA,"072","2007"
"Best First Film","Winner","Sarah Polley","Event-72-2007","tt0491747","Away from Her","nm0001631","Sarah Polley",NA,NA,"072","2007"
"Best Foreign Language Film","Winner",NA,"Event-72-2007","tt0405094","The Lives of Others",NA,NA,NA,NA,"072","2007"
"Best Non-Fiction Film","Winner",NA,"Event-72-2007","tt0912593","No End in Sight",NA,NA,NA,NA,"072","2007"
"Best Screenplay","Winner","Joel Coen, Ethan Coen","Event-72-2007","tt0477348","No Country for Old Men","nm0001054","Joel Coen",NA,NA,"072","2007"
"Best Screenplay","Winner","Joel Coen, Ethan Coen","Event-72-2007","tt0477348","No Country for Old Men","nm0001053","Ethan Coen",NA,NA,"072","2007"
"Best Screenplay",NA,"Diablo Cody","Event-72-2007","tt0467406","Juno","nm1959505","Diablo Cody",NA,NA,"072","2007"
"Best Supporting Actor","Winner","No Country for Old Men","Event-72-2007","tt0477348","No Country for Old Men","nm0000849","Javier Bardem",NA,NA,"072","2007"
"Best Supporting Actress","Winner","Gone Baby Gone","Event-72-2007","tt0452623","Gone Baby Gone","nm0752407","Amy Ryan",NA,NA,"072","2007"
"Best Supporting Actress",NA,"I'm Not There","Event-72-2007","tt0368794","I'm Not There","nm0000949","Cate Blanchett",NA,NA,"072","2007"
"Best Actor","Winner","Milk","Event-73-2008","tt1013753","Milk","nm0000576","Sean Penn",NA,NA,"073","2008"
"Best Actor",NA,"The Wrestler","Event-73-2008","tt1125849","The Wrestler","nm0000620","Mickey Rourke",NA,NA,"073","2008"
"Best Actor",NA,"Gran Torino","Event-73-2008","tt1205489","Gran Torino","nm0000142","Clint Eastwood",NA,NA,"073","2008"
"Best Actress","Winner","Happy-Go-Lucky","Event-73-2008","tt1045670","Happy-Go-Lucky","nm1020089","Sally Hawkins",NA,NA,"073","2008"
"Best Actress",NA,"Frozen River","Event-73-2008","tt0978759","Frozen River","nm0502425","Melissa Leo",NA,NA,"073","2008"
"Best Actress",NA,"Rachel Getting Married","Event-73-2008","tt1084950","Rachel Getting Married","nm0004266","Anne Hathaway",NA,NA,"073","2008"
"Best Actress",NA,"Revolutionary Road","Event-73-2008","tt0959337","Revolutionary Road","nm0000701","Kate Winslet",NA,NA,"073","2008"
"Best Animated Film","Winner",NA,"Event-73-2008","tt0910970","WALL·E",NA,NA,NA,NA,"073","2008"
"Best Animated Film",NA,NA,"Event-73-2008","tt1185616","Waltz with Bashir",NA,NA,NA,NA,"073","2008"
"Best Animated Film",NA,NA,"Event-73-2008",NA,NA,NA,NA,NA,NA,"073","2008"
"Best Cinematographer","Winner","Anthony Dod Mantle","Event-73-2008","tt1010048","Slumdog Millionaire","nm0230045","Anthony Dod Mantle",NA,NA,"073","2008"
"Best Cinematographer",NA,"Claudio Miranda","Event-73-2008","tt0421715","The Curious Case of Benjamin Button","nm0592073","Claudio Miranda",NA,NA,"073","2008"
"Best Cinematographer",NA,"Wally Pfister","Event-73-2008","tt0468569","The Dark Knight","nm0002892","Wally Pfister",NA,NA,"073","2008"
"Best Director","Winner","Happy-Go-Lucky","Event-73-2008","tt1045670","Happy-Go-Lucky","nm0005139","Mike Leigh",NA,NA,"073","2008"
"Best Director",NA,"Slumdog Millionaire","Event-73-2008","tt1010048","Slumdog Millionaire","nm0000965","Danny Boyle",NA,NA,"073","2008"
"Best Director",NA,"The Curious Case of Benjamin Button","Event-73-2008","tt0421715","The Curious Case of Benjamin Button","nm0000399","David Fincher",NA,NA,"073","2008"
"Best Film","Winner",NA,"Event-73-2008","tt1013753","Milk",NA,NA,NA,NA,"073","2008"
"Best Film",NA,NA,"Event-73-2008","tt1084950","Rachel Getting Married",NA,NA,NA,NA,"073","2008"
"Best Film",NA,NA,"Event-73-2008","tt1045670","Happy-Go-Lucky",NA,NA,NA,NA,"073","2008"
"Best Film",NA,NA,"Event-73-2008","tt1010048","Slumdog Millionaire",NA,NA,NA,NA,"073","2008"
"Best First Film","Winner","Courtney Hunt","Event-73-2008","tt0978759","Frozen River","nm2581581","Courtney Hunt",NA,NA,"073","2008"
"Best First Film",NA,"Lance Hammer","Event-73-2008","tt1153690","Ballast","nm0358475","Lance Hammer",NA,NA,"073","2008"
"Best First Film",NA,"Joachim Trier","Event-73-2008","tt0827517","Reprise","nm1258686","Joachim Trier",NA,NA,"073","2008"
"Best Foreign Language Film","Winner",NA,"Event-73-2008","tt1032846","4 Months, 3 Weeks and 2 Days",NA,NA,NA,NA,"073","2008"
"Best Foreign Language Film",NA,NA,"Event-73-2008","tt0993789","A Christmas Tale",NA,NA,NA,NA,"073","2008"
"Best Foreign Language Film",NA,NA,"Event-73-2008","tt1068646","The Class",NA,NA,NA,NA,"073","2008"
"Best Non-Fiction Film","Winner",NA,"Event-73-2008","tt1155592","Man on Wire",NA,NA,NA,NA,"073","2008"
"Best Non-Fiction Film",NA,NA,"Event-73-2008","tt1185616","Waltz with Bashir",NA,NA,NA,NA,"073","2008"
"Best Non-Fiction Film",NA,NA,"Event-73-2008","tt1149405","Trouble the Water",NA,NA,NA,NA,"073","2008"
"Best Screenplay","Winner","Jenny Lumet","Event-73-2008","tt1084950","Rachel Getting Married","nm0525886","Jenny Lumet",NA,NA,"073","2008"
"Best Screenplay",NA,"Mike Leigh","Event-73-2008","tt1045670","Happy-Go-Lucky","nm0005139","Mike Leigh",NA,NA,"073","2008"
