"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Effects, Visual Effects","Winner","Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry","Event-58-1986","tt0088933","Cocoon","nm0707822","Ken Ralston",NA,NA
"Best Effects, Visual Effects","Winner","Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry","Event-58-1986","tt0088933","Cocoon","nm0574319","Ralph McQuarrie",NA,NA
"Best Effects, Visual Effects","Winner","Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry","Event-58-1986","tt0088933","Cocoon","nm0268141","Scott Farrar",NA,NA
"Best Effects, Visual Effects","Winner","Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry","Event-58-1986","tt0088933","Cocoon","nm0077529","David Berry",NA,NA
"Best Effects, Visual Effects",NA,"Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd","Event-58-1986","tt0089908","Return to Oz","nm0899139","Will Vinton",NA,NA
"Best Effects, Visual Effects",NA,"Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd","Event-58-1986","tt0089908","Return to Oz","nm0935071","Ian Wingrove",NA,NA
"Best Effects, Visual Effects",NA,"Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd","Event-58-1986","tt0089908","Return to Oz","nm0673830","Zoran Perisic",NA,NA
"Best Effects, Visual Effects",NA,"Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd","Event-58-1986","tt0089908","Return to Oz","nm0516084","Michael Lloyd",NA,NA
"Best Effects, Visual Effects",NA,"Dennis Muren, Kit West, John Ellis, David Allen","Event-58-1986","tt0090357","Young Sherlock Holmes","nm0613830","Dennis Muren",NA,NA
"Best Effects, Visual Effects",NA,"Dennis Muren, Kit West, John Ellis, David Allen","Event-58-1986","tt0090357","Young Sherlock Holmes","nm0922187","Kit West",NA,NA
"Best Effects, Visual Effects",NA,"Dennis Muren, Kit West, John Ellis, David Allen","Event-58-1986","tt0090357","Young Sherlock Holmes","nm1290751","John Ellis",NA,NA
"Best Effects, Visual Effects",NA,"Dennis Muren, Kit West, John Ellis, David Allen","Event-58-1986","tt0090357","Young Sherlock Holmes","nm0020406","David Allen",NA,NA
"Best Film Editing","Winner","Thom Noble","Event-58-1986","tt0090329","Witness","nm0633677","Thom Noble",NA,NA
"Best Film Editing",NA,"John Bloom","Event-58-1986","tt0088915","A Chorus Line","nm0089182","John Bloom",NA,NA
"Best Film Editing",NA,"Fredric Steinkamp, William Steinkamp, Pembroke J. Herring, Sheldon Kahn","Event-58-1986","tt0089755","Out of Africa","nm0826114","Fredric Steinkamp",NA,NA
"Best Film Editing",NA,"Fredric Steinkamp, William Steinkamp, Pembroke J. Herring, Sheldon Kahn","Event-58-1986","tt0089755","Out of Africa","nm0826119","William Steinkamp",NA,NA
"Best Film Editing",NA,"Fredric Steinkamp, William Steinkamp, Pembroke J. Herring, Sheldon Kahn","Event-58-1986","tt0089755","Out of Africa","nm0380670","Pembroke J. Herring",NA,NA
"Best Film Editing",NA,"Fredric Steinkamp, William Steinkamp, Pembroke J. Herring, Sheldon Kahn","Event-58-1986","tt0089755","Out of Africa","nm0434922","Sheldon Kahn",NA,NA
"Best Film Editing",NA,"Rudi Fehr, Kaja Fehr","Event-58-1986","tt0089841","Prizzi's Honor","nm0270458","Rudi Fehr",NA,NA
"Best Film Editing",NA,"Rudi Fehr, Kaja Fehr","Event-58-1986","tt0089841","Prizzi's Honor","nm0270454","Kaja Fehr",NA,NA
"Best Film Editing",NA,"Henry Richardson","Event-58-1986","tt0089941","Runaway Train","nm0724572","Henry Richardson",NA,NA
"Best Foreign Language Film","Winner",NA,"Event-58-1986","tt0089276","The Official Story",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-58-1986","tt0088811","Angry Harvest",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-58-1986","tt0089716","Colonel Redl",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-58-1986","tt0090206","Three Men and a Cradle",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-58-1986","tt0089748","When Father Was Away on Business",NA,NA,NA,NA
"Best Makeup","Winner","Michael Westmore, Zoltan Elek","Event-58-1986","tt0089560","Mask","nm0922878","Michael Westmore",NA,NA
"Best Makeup","Winner","Michael Westmore, Zoltan Elek","Event-58-1986","tt0089560","Mask","nm0253227","Zoltan Elek",NA,NA
"Best Makeup",NA,"Carl Fullerton","Event-58-1986","tt0089901","Remo Williams: The Adventure Begins","nm0298379","Carl Fullerton",NA,NA
"Best Makeup",NA,"Ken Chase","Event-58-1986","tt0088939","The Color Purple","nm0153793","Ken Chase",NA,NA
"Best Music, Original Score","Winner","John Barry","Event-58-1986","tt0089755","Out of Africa","nm0000290","John Barry",NA,NA
"Best Music, Original Score",NA,"Georges Delerue","Event-58-1986","tt0088683","Agnes of God","nm0000016","Georges Delerue",NA,NA
"Best Music, Original Score",NA,"Bruce Broughton","Event-58-1986","tt0090022","Silverado","nm0005976","Bruce Broughton",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0005065","Quincy Jones",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0523835","Jeremy Lubbock",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0854644","Rod Temperton",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0783783","Caiphus Semenya",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0189428","Andraé Crouch",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0063973","Chris Boardman",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0129326","Jorge Calandrelli",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0742139","Joel Rosenbaum",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0006301","Fred Steiner",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0369948","Jack Hayes",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0382154","Jerry Hey",NA,NA
"Best Music, Original Score",NA,"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andraé Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber","Event-58-1986","tt0088939","The Color Purple","nm0449205","Randy Kerber",NA,NA
"Best Music, Original Score",NA,"Maurice Jarre","Event-58-1986","tt0090329","Witness","nm0003574","Maurice Jarre",NA,NA
"Best Music, Original Song","Winner","Lionel Richie","Event-58-1986","tt0090319","White Nights","nm0005360","Lionel Richie",NA,NA
"Best Music, Original Song",NA,"Marvin Hamlisch (music), Ed Kleban (lyrics)","Event-58-1986","tt0088915","A Chorus Line","nm0006121","Marvin Hamlisch",NA,NA
"Best Music, Original Song",NA,"Marvin Hamlisch (music), Ed Kleban (lyrics)","Event-58-1986","tt0088915","A Chorus Line","nm0458505","Ed Kleban",NA,NA
"Best Music, Original Song",NA,"Chris Hayes (music), Johnny Colla (music), Huey Lewis (lyrics)","Event-58-1986","tt0088763","Back to the Future","nm0370943","Chris Hayes",NA,NA
"Best Music, Original Song",NA,"Chris Hayes (music), Johnny Colla (music), Huey Lewis (lyrics)","Event-58-1986","tt0088763","Back to the Future","nm0171614","Johnny Colla",NA,NA
"Best Music, Original Song",NA,"Chris Hayes (music), Johnny Colla (music), Huey Lewis (lyrics)","Event-58-1986","tt0088763","Back to the Future","nm0507271","Huey Lewis",NA,NA
"Best Music, Original Song",NA,"Quincy Jones (music/lyrics), Rod Temperton (music/lyrics), Lionel Richie (lyrics)","Event-58-1986","tt0088939","The Color Purple","nm0005360","Lionel Richie",NA,NA
"Best Music, Original Song",NA,"Quincy Jones (music/lyrics), Rod Temperton (music/lyrics), Lionel Richie (lyrics)","Event-58-1986","tt0088939","The Color Purple","nm0005065","Quincy Jones",NA,NA
"Best Music, Original Song",NA,"Quincy Jones (music/lyrics), Rod Temperton (music/lyrics), Lionel Richie (lyrics)","Event-58-1986","tt0088939","The Color Purple","nm0854644","Rod Temperton",NA,NA
"Best Music, Original Song",NA,"Stephen Bishop","Event-58-1986","tt0090319","White Nights","nm0084196","Stephen Bishop",NA,NA
"Best Picture","Winner","Sydney Pollack","Event-58-1986","tt0089755","Out of Africa","nm0001628","Sydney Pollack",NA,NA
"Best Picture",NA,"David Weisman","Event-58-1986","tt0089424","Kiss of the Spider Woman","nm0918844","David Weisman",NA,NA
"Best Picture",NA,"John Foreman","Event-58-1986","tt0089841","Prizzi's Honor","nm0286048","John Foreman",NA,NA
"Best Picture",NA,"Steven Spielberg, Kathleen Kennedy, Frank Marshall, Quincy Jones","Event-58-1986","tt0088939","The Color Purple","nm0000229","Steven Spielberg",NA,NA
"Best Picture",NA,"Steven Spielberg, Kathleen Kennedy, Frank Marshall, Quincy Jones","Event-58-1986","tt0088939","The Color Purple","nm0005086","Kathleen Kennedy",NA,NA
"Best Picture",NA,"Steven Spielberg, Kathleen Kennedy, Frank Marshall, Quincy Jones","Event-58-1986","tt0088939","The Color Purple","nm0550881","Frank Marshall",NA,NA
"Best Picture",NA,"Steven Spielberg, Kathleen Kennedy, Frank Marshall, Quincy Jones","Event-58-1986","tt0088939","The Color Purple","nm0005065","Quincy Jones",NA,NA
"Best Picture",NA,"Edward S. Feldman","Event-58-1986","tt0090329","Witness","nm0271026","Edward S. Feldman",NA,NA
