"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Supporting Actor",NA,"Sexy Beast","Event-36-2002","tt0203119","Sexy Beast","nm0001426","Ben Kingsley",NA,NA
"Best Supporting Actor",NA,"L.I.E.","Event-36-2002","tt0242587","L.I.E.","nm0004051","Brian Cox",NA,NA
"Best Supporting Actress","Winner","Gosford Park","Event-36-2002","tt0280707","Gosford Park","nm0000545","Helen Mirren",NA,NA
"Best Supporting Actress",NA,"Gosford Park","Event-36-2002","tt0280707","Gosford Park","nm0001749","Maggie Smith",NA,NA
"Best Supporting Actress",NA,"In the Bedroom","Event-36-2002","tt0247425","In the Bedroom","nm0000673","Marisa Tomei",NA,NA
"Best Actor","Winner","The Pianist","Event-37-2003","tt0253474","The Pianist","nm0004778","Adrien Brody",NA,NA
"Best Actor",NA,"The Quiet American","Event-37-2003","tt0258068","The Quiet American","nm0000323","Michael Caine",NA,NA
"Best Actor",NA,"Time Out","Event-37-2003","tt0279065","Time Out","nm0714534","Aurélien Recoing",NA,NA
"Best Actress","Winner","Unfaithful","Event-37-2003","tt0250797","Unfaithful","nm0000178","Diane Lane",NA,NA
"Best Actress",NA,"The Piano Teacher","Event-37-2003","tt0254686","The Piano Teacher","nm0001376","Isabelle Huppert",NA,NA
"Best Actress",NA,"Secretary","Event-37-2003","tt0274812","Secretary","nm0350454","Maggie Gyllenhaal",NA,NA
"Best Cinematography","Winner","Edward Lachman","Event-37-2003","tt0297884","Far from Heaven","nm0005767","Edward Lachman",NA,NA
"Best Cinematography",NA,"Pawel Edelman","Event-37-2003","tt0253474","The Pianist","nm0248997","Pawel Edelman",NA,NA
"Best Cinematography",NA,"Robert Elswit","Event-37-2003","tt0272338","Punch-Drunk Love","nm0005696","Robert Elswit",NA,NA
"Best Director","Winner","The Pianist","Event-37-2003","tt0253474","The Pianist","nm0000591","Roman Polanski",NA,NA
"Best Director",NA,"Talk to Her","Event-37-2003","tt0287467","Talk to Her","nm0000264","Pedro Almodóvar",NA,NA
"Best Director",NA,"And Your Mother Too","Event-37-2003","tt0245574","And Your Mother Too","nm0190859","Alfonso Cuarón",NA,NA
"Best Film","Winner",NA,"Event-37-2003","tt0253474","The Pianist",NA,NA,NA,NA
"Best Film",NA,NA,"Event-37-2003","tt0245574","And Your Mother Too",NA,NA,NA,NA
"Best Film",NA,NA,"Event-37-2003","tt0287467","Talk to Her",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-37-2003","tt0245574","And Your Mother Too",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-37-2003","tt0287467","Talk to Her",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-37-2003","tt0279065","Time Out",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-37-2003","tt0314725","Standing in the Shadows of Motown",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-37-2003","tt0303321","The Cockettes",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-37-2003","tt0305489","Domestic Violence",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-37-2003","tt0303353","The Kid Stays in the Picture",NA,NA,NA,NA
"Best Screenplay","Winner","Ronald Harwood","Event-37-2003","tt0253474","The Pianist","nm0367838","Ronald Harwood",NA,NA
"Best Screenplay",NA,"Alexander Payne, Jim Taylor","Event-37-2003","tt0257360","About Schmidt","nm0668247","Alexander Payne",NA,NA
"Best Screenplay",NA,"Alexander Payne, Jim Taylor","Event-37-2003","tt0257360","About Schmidt","nm0852591","Jim Taylor",NA,NA
"Best Screenplay",NA,"Alfonso Cuarón, Carlos Cuarón","Event-37-2003","tt0245574","And Your Mother Too","nm0190859","Alfonso Cuarón",NA,NA
"Best Screenplay",NA,"Alfonso Cuarón, Carlos Cuarón","Event-37-2003","tt0245574","And Your Mother Too","nm0190860","Carlos Cuarón",NA,NA
"Best Supporting Actor","Winner","Catch Me If You Can","Event-37-2003","tt0264464","Catch Me If You Can","nm0000686","Christopher Walken",NA,NA
"Best Supporting Actor",NA,"Adaptation.","Event-37-2003","tt0268126","Adaptation.","nm0177933","Chris Cooper",NA,NA
"Best Supporting Actor",NA,"Thirteen Conversations About One Thing","Event-37-2003","tt0268690","Thirteen Conversations About One Thing","nm0000273","Alan Arkin",NA,NA
"Best Supporting Actress","Winner","Far from Heaven","Event-37-2003","tt0297884","Far from Heaven","nm0165101","Patricia Clarkson",NA,NA
"Best Supporting Actress",NA,"The Triumph of Love","Event-37-2003","tt0253840","The Triumph of Love","nm0789716","Fiona Shaw",NA,NA
"Best Supporting Actress",NA,"About Schmidt","Event-37-2003","tt0257360","About Schmidt","nm0000870","Kathy Bates",NA,NA
"Best Actor","Winner","Lost in Translation","Event-38-2004","tt0335266","Lost in Translation","nm0000195","Bill Murray",NA,NA
"Best Actor",NA,"Mystic River","Event-38-2004","tt0327056","Mystic River","nm0000576","Sean Penn",NA,NA
"Best Actor",NA,"American Splendor","Event-38-2004","tt0305206","American Splendor","nm0316079","Paul Giamatti",NA,NA
"Best Actress","Winner","Monster","Event-38-2004","tt0340855","Monster","nm0000234","Charlize Theron",NA,NA
"Best Actress",NA,"American Splendor, The Secret Lives of Dentists","Event-38-2004","tt0305206","American Splendor","nm0204706","Hope Davis",NA,NA
"Best Actress",NA,"American Splendor, The Secret Lives of Dentists","Event-38-2004","tt0314630","The Secret Lives of Dentists","nm0204706","Hope Davis",NA,NA
"Best Actress",NA,"21 Grams","Event-38-2004","tt0315733","21 Grams","nm0915208","Naomi Watts",NA,NA
"Best Cinematography","Winner","Russell Boyd","Event-38-2004","tt0311113","Master and Commander: The Far Side of the World","nm0006570","Russell Boyd",NA,NA
"Best Cinematography",NA,"Lance Acord","Event-38-2004","tt0335266","Lost in Translation","nm0010139","Lance Acord",NA,NA
"Best Cinematography",NA,"Harris Savides","Event-38-2004","tt0363589","Elephant","nm0767647","Harris Savides",NA,NA
"Best Director","Winner","Mystic River","Event-38-2004","tt0327056","Mystic River","nm0000142","Clint Eastwood",NA,NA
"Best Director",NA,"The Lord of the Rings: The Return of the King","Event-38-2004","tt0167260","The Lord of the Rings: The Return of the King","nm0001392","Peter Jackson",NA,NA
"Best Director",NA,"Lost in Translation","Event-38-2004","tt0335266","Lost in Translation","nm0001068","Sofia Coppola",NA,NA
"Best Film","Winner",NA,"Event-38-2004","tt0305206","American Splendor",NA,NA,NA,NA
"Best Film",NA,NA,"Event-38-2004","tt0327056","Mystic River",NA,NA,NA,NA
"Best Film",NA,NA,"Event-38-2004","tt0335266","Lost in Translation",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-38-2004","tt0311519","The Man Without a Past",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-38-2004","tt0286244","The Triplets of Belleville",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-38-2004","tt0318025","Unknown Pleasures",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-38-2004","tt0318202","To Be and to Have",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-38-2004","tt0317910","The Fog of War",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-38-2004","tt0334405","Spellbound",NA,NA,NA,NA
"Best Screenplay","Winner","Shari Springer Berman, Robert Pulcini","Event-38-2004","tt0305206","American Splendor","nm0075849","Shari Springer Berman",NA,NA
"Best Screenplay","Winner","Shari Springer Berman, Robert Pulcini","Event-38-2004","tt0305206","American Splendor","nm0700301","Robert Pulcini",NA,NA
"Best Screenplay",NA,"Brian Helgeland","Event-38-2004","tt0327056","Mystic River","nm0001338","Brian Helgeland",NA,NA
"Best Screenplay",NA,"Craig Lucas","Event-38-2004","tt0314630","The Secret Lives of Dentists","nm0524108","Craig Lucas",NA,NA
"Best Supporting Actor","Winner","Shattered Glass","Event-38-2004","tt0323944","Shattered Glass","nm0765597","Peter Sarsgaard",NA,NA
"Best Supporting Actor",NA,"Mystic River","Event-38-2004","tt0327056","Mystic River","nm0000209","Tim Robbins",NA,NA
"Best Supporting Actor",NA,"The Cooler","Event-38-2004","tt0318374","The Cooler","nm0000285","Alec Baldwin",NA,NA
"Best Supporting Actress","Winner","The Station Agent, Pieces of April","Event-38-2004","tt0340377","The Station Agent","nm0165101","Patricia Clarkson",NA,NA
"Best Supporting Actress","Winner","The Station Agent, Pieces of April","Event-38-2004","tt0311648","Pieces of April","nm0165101","Patricia Clarkson",NA,NA
"Best Supporting Actress",NA,"The Cooler","Event-38-2004","tt0318374","The Cooler","nm0004742","Maria Bello",NA,NA
"Best Supporting Actress",NA,"House of Sand and Fog","Event-38-2004","tt0315983","House of Sand and Fog","nm0013037","Shohreh Aghdashloo",NA,NA
"Best Actor","Winner","Collateral, Ray","Event-39-2005","tt0369339","Collateral","nm0004937","Jamie Foxx",NA,NA
"Best Actor","Winner","Collateral, Ray","Event-39-2005","tt0350258","Ray","nm0004937","Jamie Foxx",NA,NA
"Best Actor",NA,"Sideways","Event-39-2005","tt0375063","Sideways","nm0316079","Paul Giamatti",NA,NA
"Best Actor",NA,"Million Dollar Baby","Event-39-2005","tt0405159","Million Dollar Baby","nm0000142","Clint Eastwood",NA,NA
"Best Actress","Winner","Million Dollar Baby","Event-39-2005","tt0405159","Million Dollar Baby","nm0005476","Hilary Swank",NA,NA
"Best Actress","Winner","Vera Drake","Event-39-2005","tt0383694","Vera Drake","nm0001767","Imelda Staunton",NA,NA
"Best Actress",NA,"Before Sunset","Event-39-2005","tt0381681","Before Sunset","nm0000365","Julie Delpy",NA,NA
"Best Cinematography","Winner","Xiaoding Zhao","Event-39-2005","tt0385004","House of Flying Daggers","nm1618536","Xiaoding Zhao",NA,NA
"Best Cinematography",NA,"Christopher Doyle","Event-39-2005","tt0299977","Hero","nm0236313","Christopher Doyle",NA,NA
"Best Cinematography",NA,"Dion Beebe, Paul Cameron","Event-39-2005","tt0369339","Collateral","nm0066244","Dion Beebe",NA,NA
"Best Cinematography",NA,"Dion Beebe, Paul Cameron","Event-39-2005","tt0369339","Collateral","nm0131700","Paul Cameron",NA,NA
"Best Director","Winner","Hero, House of Flying Daggers","Event-39-2005","tt0299977","Hero","nm0955443","Yimou Zhang",NA,NA
"Best Director","Winner","Hero, House of Flying Daggers","Event-39-2005","tt0385004","House of Flying Daggers","nm0955443","Yimou Zhang",NA,NA
"Best Director",NA,"Sideways","Event-39-2005","tt0375063","Sideways","nm0668247","Alexander Payne",NA,NA
"Best Director",NA,"Million Dollar Baby","Event-39-2005","tt0405159","Million Dollar Baby","nm0000142","Clint Eastwood",NA,NA
"Best Film","Winner",NA,"Event-39-2005","tt0405159","Million Dollar Baby",NA,NA,NA,NA
"Best Film",NA,NA,"Event-39-2005","tt0375063","Sideways",NA,NA,NA,NA
"Best Film",NA,NA,"Event-39-2005","tt0381681","Before Sunset",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-39-2005","tt0416991","Moolaadé",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-39-2005","tt0385004","House of Flying Daggers",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-39-2005","tt0360845","Notre musique",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-39-2005","tt0390538","Tarnation",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-39-2005","tt0373861","The Story of the Weeping Camel",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-39-2005","tt0372806","Bright Leaves",NA,NA,NA,NA
"Best Screenplay","Winner","Alexander Payne, Jim Taylor","Event-39-2005","tt0375063","Sideways","nm0668247","Alexander Payne",NA,NA
"Best Screenplay","Winner","Alexander Payne, Jim Taylor","Event-39-2005","tt0375063","Sideways","nm0852591","Jim Taylor",NA,NA
"Best Screenplay",NA,"Charlie Kaufman","Event-39-2005","tt0338013","Eternal Sunshine of the Spotless Mind","nm0442109","Charlie Kaufman",NA,NA
"Best Screenplay",NA,"Richard Linklater, Ethan Hawke, Julie Delpy","Event-39-2005","tt0381681","Before Sunset","nm0000500","Richard Linklater",NA,NA
"Best Screenplay",NA,"Richard Linklater, Ethan Hawke, Julie Delpy","Event-39-2005","tt0381681","Before Sunset","nm0000160","Ethan Hawke",NA,NA
"Best Screenplay",NA,"Richard Linklater, Ethan Hawke, Julie Delpy","Event-39-2005","tt0381681","Before Sunset","nm0000365","Julie Delpy",NA,NA
"Best Supporting Actor","Winner","Sideways","Event-39-2005","tt0375063","Sideways","nm0002006","Thomas Haden Church",NA,NA
"Best Supporting Actor",NA,"Million Dollar Baby","Event-39-2005","tt0405159","Million Dollar Baby","nm0000151","Morgan Freeman",NA,NA
"Best Supporting Actor",NA,"Kinsey","Event-39-2005","tt0362269","Kinsey","nm0765597","Peter Sarsgaard",NA,NA
"Best Supporting Actress","Winner","Sideways","Event-39-2005","tt0375063","Sideways","nm0000515","Virginia Madsen",NA,NA
"Best Supporting Actress",NA,"Coffee and Cigarettes, The Aviator","Event-39-2005","tt0379217","Coffee and Cigarettes","nm0000949","Cate Blanchett",NA,NA
"Best Supporting Actress",NA,"Coffee and Cigarettes, The Aviator","Event-39-2005","tt0338751","The Aviator","nm0000949","Cate Blanchett",NA,NA
"Best Supporting Actress",NA,"Kinsey","Event-39-2005","tt0362269","Kinsey","nm0001473","Laura Linney",NA,NA
"Best Actor","Winner","Midnight Cowboy","Event-4-1970","tt0064665","Midnight Cowboy","nm0000685","Jon Voight",NA,NA
"Best Actor",NA,"Goodbye, Mr. Chips","Event-4-1970","tt0064382","Goodbye, Mr. Chips","nm0000564","Peter O'Toole",NA,NA
"Best Actor",NA,"La femme infidèle","Event-4-1970","tt0064323","La femme infidèle","nm0099677","Michel Bouquet",NA,NA
"Best Actor",NA,"Butch Cassidy and the Sundance Kid, Downhill Racer","Event-4-1970","tt0064115","Butch Cassidy and the Sundance Kid","nm0000602","Robert Redford",NA,NA
"Best Actor",NA,"Butch Cassidy and the Sundance Kid, Downhill Racer","Event-4-1970","tt0064253","Downhill Racer","nm0000602","Robert Redford",NA,NA
"Best Actress","Winner","Isadora","Event-4-1970","tt0063141","Isadora","nm0000603","Vanessa Redgrave",NA,NA
"Best Actress",NA,"They Shoot Horses, Don't They?","Event-4-1970","tt0065088","They Shoot Horses, Don't They?","nm0000404","Jane Fonda",NA,NA
"Best Actress",NA,"The Damned","Event-4-1970","tt0064118","The Damned","nm0862026","Ingrid Thulin",NA,NA
"Best Actress",NA,"The Prime of Miss Jean Brodie","Event-4-1970","tt0064840","The Prime of Miss Jean Brodie","nm0001749","Maggie Smith",NA,NA
"Best Actress",NA,"Medium Cool","Event-4-1970","tt0064652","Medium Cool","nm0089244","Verna Bloom",NA,NA
"Best Cinematography","Winner","Lucien Ballard","Event-4-1970","tt0065214","The Wild Bunch","nm0005644","Lucien Ballard",NA,NA
"Best Cinematography",NA,"Miroslav Ondrícek","Event-4-1970","tt0063850","If....","nm0005816","Miroslav Ondrícek",NA,NA
"Best Cinematography",NA,"Haskell Wexler","Event-4-1970","tt0064652","Medium Cool","nm0005549","Haskell Wexler",NA,NA
"Best Director","Winner","Stolen Kisses","Event-4-1970","tt0062695","Stolen Kisses","nm0000076","François Truffaut",NA,NA
"Best Director",NA,"Z","Event-4-1970","tt0065234","Z","nm0002020","Costa-Gavras",NA,NA
"Best Director",NA,"La femme infidèle","Event-4-1970","tt0064323","La femme infidèle","nm0001031","Claude Chabrol",NA,NA
"Best Director",NA,"The Round-Up, The Red and the White","Event-4-1970","tt0059776","The Round-Up","nm0417352","Miklós Jancsó",NA,NA
"Best Director",NA,"The Round-Up, The Red and the White","Event-4-1970","tt0061537","The Red and the White","nm0417352","Miklós Jancsó",NA,NA
"Best Film","Winner",NA,"Event-4-1970","tt0065234","Z",NA,NA,NA,NA
"Best Film",NA,NA,"Event-4-1970","tt0062695","Stolen Kisses",NA,NA,NA,NA
"Best Film",NA,NA,"Event-4-1970","tt0064323","La femme infidèle",NA,NA,NA,NA
"Best Screenplay","Winner","Paul Mazursky, Larry Tucker","Event-4-1970","tt0064100","Bob & Carol & Ted & Alice","nm0005196","Paul Mazursky",NA,NA
"Best Screenplay","Winner","Paul Mazursky, Larry Tucker","Event-4-1970","tt0064100","Bob & Carol & Ted & Alice","nm0875918","Larry Tucker",NA,NA
"Best Screenplay",NA,"Costa-Gavras, Jorge Semprún","Event-4-1970","tt0065234","Z","nm0002020","Costa-Gavras",NA,NA
"Best Screenplay",NA,"Costa-Gavras, Jorge Semprún","Event-4-1970","tt0065234","Z","nm0783934","Jorge Semprún",NA,NA
"Best Screenplay",NA,"Alvin Sargent","Event-4-1970","tt0065037","The Sterile Cuckoo","nm0765091","Alvin Sargent",NA,NA
"Best Supporting Actor","Winner","Easy Rider","Event-4-1970","tt0064276","Easy Rider","nm0000197","Jack Nicholson",NA,NA
"Best Supporting Actress","Winner","Stolen Kisses","Event-4-1970","tt0062695","Stolen Kisses","nm0786891","Delphine Seyrig",NA,NA
"Best Supporting Actress","Winner","Goodbye, Mr. Chips","Event-4-1970","tt0064382","Goodbye, Mr. Chips","nm0680795","Siân Phillips",NA,NA
"Best Supporting Actress",NA,"The Prime of Miss Jean Brodie","Event-4-1970","tt0064840","The Prime of Miss Jean Brodie","nm0424743","Celia Johnson",NA,NA
"Best Supporting Actress",NA,"Bob & Carol & Ted & Alice","Event-4-1970","tt0064100","Bob & Carol & Ted & Alice","nm0001007","Dyan Cannon",NA,NA
"Best Supporting Actress",NA,"Medium Cool","Event-4-1970","tt0064652","Medium Cool","nm0089244","Verna Bloom",NA,NA
"Best Actor","Winner","Capote","Event-40-2006","tt0379725","Capote","nm0000450","Philip Seymour Hoffman",NA,NA
"Best Actor",NA,"The Squid and the Whale","Event-40-2006","tt0367089","The Squid and the Whale","nm0001099","Jeff Daniels",NA,NA
"Best Actor",NA,"Brokeback Mountain","Event-40-2006","tt0388795","Brokeback Mountain","nm0005132","Heath Ledger",NA,NA
"Best Actress","Winner","Walk the Line","Event-40-2006","tt0358273","Walk the Line","nm0000702","Reese Witherspoon",NA,NA
"Best Actress",NA,"Pride & Prejudice","Event-40-2006","tt0414387","Pride & Prejudice","nm0461136","Keira Knightley",NA,NA
"Best Actress",NA,"Funny Ha Ha","Event-40-2006","tt0327753","Funny Ha Ha","nm1181100","Kate Dollenmayer",NA,NA
"Best Actress",NA,"Down to the Bone","Event-40-2006","tt0363579","Down to the Bone","nm0267812","Vera Farmiga",NA,NA
"Best Cinematography","Winner","Christopher Doyle, Pun-Leung Kwan, Yiu-Fai Lai","Event-40-2006","tt0212712","2046","nm0236313","Christopher Doyle",NA,NA
"Best Cinematography","Winner","Christopher Doyle, Pun-Leung Kwan, Yiu-Fai Lai","Event-40-2006","tt0212712","2046","nm0477095","Pun-Leung Kwan",NA,NA
"Best Cinematography","Winner","Christopher Doyle, Pun-Leung Kwan, Yiu-Fai Lai","Event-40-2006","tt0212712","2046","nm0481738","Yiu-Fai Lai",NA,NA
"Best Cinematography",NA,"Robert Elswit","Event-40-2006","tt0433383","Good Night, and Good Luck.","nm0005696","Robert Elswit",NA,NA
"Best Cinematography",NA,"Emmanuel Lubezki","Event-40-2006","tt0402399","The New World","nm0523881","Emmanuel Lubezki",NA,NA
"Best Director","Winner","A History of Violence","Event-40-2006","tt0399146","A History of Violence","nm0000343","David Cronenberg",NA,NA
"Best Director",NA,"2046","Event-40-2006","tt0212712","2046","nm0939182","Kar-Wai Wong",NA,NA
"Best Director",NA,"Capote","Event-40-2006","tt0379725","Capote","nm0587955","Bennett Miller",NA,NA
"Best Film","Winner",NA,"Event-40-2006","tt0379725","Capote",NA,NA,NA,NA
"Best Film",NA,NA,"Event-40-2006","tt0399146","A History of Violence",NA,NA,NA,NA
"Best Film",NA,NA,"Event-40-2006","tt0212712","2046",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-40-2006","tt0347048","Head-On",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-40-2006","tt0212712","2046",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-40-2006","tt0387898","Caché (Hidden)",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-40-2006","tt0427312","Grizzly Man",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-40-2006","tt0424024","Darwin's Nightmare",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-40-2006","tt0436095","Ballets Russes",NA,NA,NA,NA
"Best Screenplay","Winner","Noah Baumbach","Event-40-2006","tt0367089","The Squid and the Whale","nm0000876","Noah Baumbach",NA,NA
"Best Screenplay",NA,"Dan Futterman","Event-40-2006","tt0379725","Capote","nm0001246","Dan Futterman",NA,NA
"Best Screenplay",NA,"Tony Kushner, Eric Roth","Event-40-2006","tt0408306","Munich","nm1065785","Tony Kushner",NA,NA
"Best Screenplay",NA,"Tony Kushner, Eric Roth","Event-40-2006","tt0408306","Munich","nm0744839","Eric Roth",NA,NA
"Best Supporting Actor","Winner","A History of Violence","Event-40-2006","tt0399146","A History of Violence","nm0000438","Ed Harris",NA,NA
"Best Supporting Actor",NA,"Good Night, and Good Luck.","Event-40-2006","tt0433383","Good Night, and Good Luck.","nm0001449","Frank Langella",NA,NA
"Best Supporting Actor",NA,"Munich","Event-40-2006","tt0408306","Munich","nm0023832","Mathieu Amalric",NA,NA
"Best Supporting Actress","Winner","Junebug","Event-40-2006","tt0418773","Junebug","nm0010736","Amy Adams",NA,NA
"Best Supporting Actress",NA,"2046","Event-40-2006","tt0212712","2046","nm0955471","Ziyi Zhang",NA,NA
"Best Supporting Actress",NA,"The Ballad of Jack and Rose, The Interpreter, Capote, The 40-Year-Old Virgin","Event-40-2006","tt0357110","The Ballad of Jack and Rose","nm0001416","Catherine Keener",NA,NA
"Best Supporting Actress",NA,"The Ballad of Jack and Rose, The Interpreter, Capote, The 40-Year-Old Virgin","Event-40-2006","tt0373926","The Interpreter","nm0001416","Catherine Keener",NA,NA
"Best Supporting Actress",NA,"The Ballad of Jack and Rose, The Interpreter, Capote, The 40-Year-Old Virgin","Event-40-2006","tt0379725","Capote","nm0001416","Catherine Keener",NA,NA
"Best Supporting Actress",NA,"The Ballad of Jack and Rose, The Interpreter, Capote, The 40-Year-Old Virgin","Event-40-2006","tt0405422","The 40-Year-Old Virgin","nm0001416","Catherine Keener",NA,NA
"Best Actor","Winner","The Last King of Scotland","Event-41-2007","tt0455590","The Last King of Scotland","nm0001845","Forest Whitaker",NA,NA
"Best Actor",NA,"Venus","Event-41-2007","tt0489327","Venus","nm0000564","Peter O'Toole",NA,NA
"Best Actor",NA,"Half Nelson","Event-41-2007","tt0468489","Half Nelson","nm0331516","Ryan Gosling",NA,NA
"Best Actress","Winner","The Queen","Event-41-2007","tt0436697","The Queen","nm0000545","Helen Mirren",NA,NA
"Best Actress",NA,"Inland Empire","Event-41-2007","tt0460829","Inland Empire","nm0000368","Laura Dern",NA,NA
"Best Actress",NA,"Notes on a Scandal","Event-41-2007","tt0465551","Notes on a Scandal","nm0001132","Judi Dench",NA,NA
"Best Cinematography","Winner","Emmanuel Lubezki","Event-41-2007","tt0206634","Children of Men","nm0523881","Emmanuel Lubezki",NA,NA
"Best Cinematography",NA,"Guillermo Navarro","Event-41-2007","tt0457430","Pan's Labyrinth","nm0622897","Guillermo Navarro",NA,NA
"Best Cinematography",NA,"Xiaoding Zhao","Event-41-2007","tt0473444","Curse of the Golden Flower","nm1618536","Xiaoding Zhao",NA,NA
"Best Director","Winner","United 93","Event-41-2007","tt0475276","United 93","nm0339030","Paul Greengrass",NA,NA
"Best Director",NA,"Pan's Labyrinth","Event-41-2007","tt0457430","Pan's Labyrinth","nm0868219","Guillermo del Toro",NA,NA
"Best Director",NA,"The Departed","Event-41-2007","tt0407887","The Departed","nm0000217","Martin Scorsese",NA,NA
"Best Film","Winner",NA,"Event-41-2007","tt0457430","Pan's Labyrinth",NA,NA,NA,NA
"Best Film",NA,NA,"Event-41-2007","tt0456149","The Death of Mr. Lazarescu",NA,NA,NA,NA
"Best Film",NA,NA,"Event-41-2007","tt0498380","Letters from Iwo Jima",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-41-2007",NA,NA,NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-41-2007","tt0497116","An Inconvenient Truth",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-41-2007","tt0814075","Deliver Us from Evil",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-41-2007","tt0811136","Shut Up & Sing",NA,NA,NA,NA
"Best Screenplay","Winner","Peter Morgan","Event-41-2007","tt0436697","The Queen","nm0604948","Peter Morgan",NA,NA
"Best Screenplay",NA,"William Monahan","Event-41-2007","tt0407887","The Departed","nm1184258","William Monahan",NA,NA
"Best Screenplay",NA,"Eric Roth","Event-41-2007","tt0343737","The Good Shepherd","nm0744839","Eric Roth",NA,NA
"Best Supporting Actor","Winner","The Departed","Event-41-2007","tt0407887","The Departed","nm0000242","Mark Wahlberg",NA,NA
"Best Supporting Actor",NA,"Little Children","Event-41-2007","tt0404203","Little Children","nm0355097","Jackie Earle Haley",NA,NA
"Best Supporting Actor",NA,"Little Miss Sunshine","Event-41-2007","tt0449059","Little Miss Sunshine","nm0000273","Alan Arkin",NA,NA
"Best Supporting Actress","Winner","The Devil Wears Prada, A Prairie Home Companion","Event-41-2007","tt0458352","The Devil Wears Prada","nm0000658","Meryl Streep",NA,NA
"Best Supporting Actress","Winner","The Devil Wears Prada, A Prairie Home Companion","Event-41-2007","tt0420087","A Prairie Home Companion","nm0000658","Meryl Streep",NA,NA
"Best Supporting Actress",NA,"Dreamgirls","Event-41-2007","tt0443489","Dreamgirls","nm1617685","Jennifer Hudson",NA,NA
"Best Supporting Actress",NA,"Half Nelson","Event-41-2007","tt0468489","Half Nelson","nm1560274","Shareeka Epps",NA,NA
"Best Actor","Winner","There Will Be Blood","Event-42-2008","tt0469494","There Will Be Blood","nm0000358","Daniel Day-Lewis",NA,NA
"Best Actor",NA,"Starting Out in the Evening","Event-42-2008","tt0758784","Starting Out in the Evening","nm0001449","Frank Langella",NA,NA
"Best Actor",NA,"The Savages, Before the Devil Knows You're Dead","Event-42-2008","tt0775529","The Savages","nm0000450","Philip Seymour Hoffman",NA,NA
"Best Actor",NA,"The Savages, Before the Devil Knows You're Dead","Event-42-2008","tt0292963","Before the Devil Knows You're Dead","nm0000450","Philip Seymour Hoffman",NA,NA
"Best Actress","Winner","Away from Her","Event-42-2008","tt0491747","Away from Her","nm0001046","Julie Christie",NA,NA
"Best Actress",NA,"La Vie En Rose","Event-42-2008","tt0450188","La Vie En Rose","nm0182839","Marion Cotillard",NA,NA
"Best Actress",NA,"4 Months, 3 Weeks and 2 Days","Event-42-2008","tt1032846","4 Months, 3 Weeks and 2 Days","nm1671512","Anamaria Marinca",NA,NA
"Best Cinematography","Winner","Robert Elswit","Event-42-2008","tt0469494","There Will Be Blood","nm0005696","Robert Elswit",NA,NA
"Best Cinematography",NA,"Janusz Kaminski","Event-42-2008","tt0401383","The Diving Bell and the Butterfly","nm0001405","Janusz Kaminski",NA,NA
"Best Cinematography",NA,"Roger Deakins","Event-42-2008","tt0477348","No Country for Old Men","nm0005683","Roger Deakins",NA,NA
"Best Director","Winner","There Will Be Blood","Event-42-2008","tt0469494","There Will Be Blood","nm0000759","Paul Thomas Anderson",NA,NA
"Best Director",NA,"No Country for Old Men","Event-42-2008","tt0477348","No Country for Old Men","nm0001053","Ethan Coen",NA,NA
